Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > > > >::deallocate(std::_Rb_tree_node<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > > >*, unsigned long)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > > > >::destroy<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > > >(std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > >*)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > > > >::allocate(unsigned long, void const*)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > > > >::construct<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > >, std::piecewise_construct_t const&, std::tuple<std::pair<short, short>&&>, std::tuple<> >(std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > >*, std::piecewise_construct_t const&, std::tuple<std::pair<short, short>&&>&&, std::tuple<>&&)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > > > >::new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<short, short> const, std::__cxx11::list<walker*, std::allocator<walker*> > > > >::~new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, guy*> > >::deallocate(std::_Rb_tree_node<std::pair<int const, guy*> >*, unsigned long)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, guy*> > >::destroy<std::pair<int const, guy*> >(std::pair<int const, guy*>*)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, guy*> > >::allocate(unsigned long, void const*)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, guy*> > >::construct<std::pair<int const, guy*>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, guy*>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, guy*> > >::construct<std::pair<int const, guy*>, std::pair<int, guy*> >(std::pair<int const, guy*>*, std::pair<int, guy*>&&)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, guy*> > >::new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, guy*> > >::~new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, walker*> > >::deallocate(std::_Rb_tree_node<std::pair<int const, walker*> >*, unsigned long)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, walker*> > >::destroy<std::pair<int const, walker*> >(std::pair<int const, walker*>*)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, walker*> > >::allocate(unsigned long, void const*)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, walker*> > >::construct<std::pair<int const, walker*>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, walker*>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, walker*> > >::construct<std::pair<int const, walker*>, std::pair<int, walker*> >(std::pair<int const, walker*>*, std::pair<int, walker*>&&)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, walker*> > >::new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, walker*> > >::~new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::deallocate(std::_Rb_tree_node<int>*, unsigned long)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::destroy<int>(int*)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::allocate(unsigned long, void const*)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int const&>(int*, int const&)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::construct<int, int>(int*, int&&)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_Rb_tree_node<int> > const&)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<std::_Rb_tree_node<int> >::~new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<int>::destroy<int>(int*)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&)
  0.00      2.69     0.00                             void __gnu_cxx::new_allocator<int>::construct<int, int>(int*, int&&)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&)
  0.00      2.69     0.00                             __gnu_cxx::new_allocator<int>::~new_allocator()
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_on_swap(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&)
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_always_equal()
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_select_on_copy(std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&)
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::_List_node<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_propagate_on_copy_assign()
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<walker*> >, std::_List_node<walker*> >::_S_always_equal()
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<walker*> >, std::_List_node<walker*> >::_S_select_on_copy(std::allocator<std::_List_node<walker*> > const&)
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<walker*> >, std::_List_node<walker*> >::_S_propagate_on_copy_assign()
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<std::pair<short, short> > >, std::_List_node<std::pair<short, short> > >::_S_select_on_copy(std::allocator<std::_List_node<std::pair<short, short> > > const&)
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_List_node<int> >, std::_List_node<int> >::_S_on_swap(std::allocator<std::_List_node<int> >&, std::allocator<std::_List_node<int> >&)
  0.00      2.69     0.00                             __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<SimpleButton*> >, std::_Rb_tree_node<SimpleButton*> >::_S_select_on_copy(std::allocator<std::_Rb_tree_node<SimpleButton*> > const&)
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<command>::_M_ptr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<command>::_M_addr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<Yam::ContainerType>::_M_ptr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<Yam::ContainerType>::_M_addr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<walker::DamageNumber>::_M_ptr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<walker::DamageNumber>::_M_addr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_ptr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_addr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<SimpleButton*>::_M_ptr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<SimpleButton*>::_M_addr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<walker*>::_M_ptr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<walker*>::_M_addr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_ptr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_addr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::_M_ptr()
  0.00      2.69     0.00                             __gnu_cxx::__aligned_membuf<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > > >::_M_addr()
